size id c0x y c1x y c2x y c3x y center_x y 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6952 14.5771 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6703 14.5424 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.682 14.5545 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6952 14.5771 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6752 14.5512 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.698 14.5716 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.682 14.5545 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.686 14.5633 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.682 14.5545 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.7047 14.5666 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.698 14.5716 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6752 14.5512 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6912 14.5682 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6743 14.5512 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6912 14.5682 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.682 14.5545 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6912 14.5682 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.693 14.5628 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6863 14.5594 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.698 14.5633 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6912 14.5682 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.682 14.5545 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6912 14.5682 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6863 14.5594 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6912 14.5682 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6887 14.5496 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6752 14.5512 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.698 14.5716 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.698 14.5716 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6792 14.56 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6912 14.5682 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6752 14.5512 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.686 14.5633 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6878 14.5578 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.698 14.5716 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.686 14.5633 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.698 14.5716 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6952 14.5771 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.698 14.5716 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6912 14.5682 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.693 14.5628 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.698 14.5716 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6863 14.5594 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6752 14.5512 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6912 14.5682 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.686 14.5633 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.7019 14.5804 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6752 14.5512 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6952 14.5771 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.698 14.5716 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6829 14.549 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.698 14.5716 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.682 14.5545 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.7019 14.5804 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.698 14.5716 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6762 14.5457 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.698 14.5716 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6912 14.5682 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6771 14.5457 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6983 14.5859 
1 17 56.1052 32.589 19.6337 32.589 19.6337 -3.71386 56.1052 -3.71386 37.6952 14.5771 
1 17 56.7579 32.589 19.6337 32.589 19.6337 -3.71386 55.8157 -3.71386 37.8338 14.6718 
1 17 58.1893 32.589 20.6757 32.589 20.6757 -3.71386 58.1893 -3.71386 39.1548 14.5867 
1 17 54.0212 33.0037 17.5496 31.3921 17.5496 -4.98138 54.0212 -3.26731 35.5296 14.1489 
1 17 55.0632 32.589 17.5496 32.589 17.5496 -3.71386 55.0632 -3.71386 36.0586 14.565 
1 17 55.0632 32.589 18.5916 32.589 18.5916 -3.71386 55.0632 -3.71386 36.6494 14.513 
1 17 54.0212 32.589 17.5496 32.589 17.5496 -3.71386 54.0212 -3.71386 35.6929 14.5268 
1 17 54.5608 32.7734 17.5496 32.1855 17.5496 -4.39206 53.7837 -3.38801 35.7483 14.4876 
1 17 54.0212 32.7875 17.5496 32.1722 17.5496 -4.34377 54.0212 -3.39133 35.6429 14.4073 
1 17 55.1522 32.589 17.5496 32.589 17.5496 -3.71386 53.6066 -3.71386 35.8105 14.698 
1 17 54.4399 32.589 17.5496 32.589 17.5496 -3.71386 53.8217 -3.71386 35.7534 14.6547 
1 17 54.0212 32.589 17.5496 32.589 17.5496 -3.71386 54.0212 -3.71386 35.6551 14.5719 
1 17 54.0212 32.589 17.5496 32.589 17.5496 -3.71386 54.0212 -3.71386 35.6222 14.5485 
1 17 54.0212 32.589 16.3471 32.589 17.9663 -3.71386 54.0212 -3.71386 35.4473 14.652 
1 17 54.0212 32.589 16.1257 32.589 17.4104 -3.71386 54.0212 -3.71386 35.1919 14.6875 
1 17 52.9791 32.589 16.5076 32.589 16.5076 -3.71386 52.9791 -3.71386 34.6087 14.5984 
1 17 52.9791 32.589 16.5076 32.589 16.5076 -3.71386 52.9791 -3.71386 34.5826 14.57 
1 17 52.9791 32.589 16.5076 32.589 16.5076 -3.71386 52.9791 -3.71386 34.5749 14.5804 
1 17 52.9791 32.589 16.5076 32.589 16.5076 -3.71386 52.9791 -3.71386 34.6065 14.5701 
1 17 52.9791 32.589 16.5076 32.589 16.5076 -3.71386 52.9791 -3.71386 34.5731 14.5444 
1 17 52.9791 32.589 16.0888 32.589 16.707 -3.71386 52.9791 -3.71386 34.5144 14.5396 
1 17 52.9791 32.589 15.185 32.589 16.907 -3.71386 52.9791 -3.71386 34.3619 14.668 
1 17 52.0842 32.589 15.4655 32.589 15.4655 -3.71386 51.8635 -3.71386 33.6349 14.6311 
1 17 51.9371 32.589 15.4655 32.589 15.4655 -3.71386 51.9371 -3.71386 33.5181 14.5594 
1 17 51.9371 32.589 15.4655 32.589 15.4655 -3.71386 51.9371 -3.71386 33.5304 14.5534 
1 17 51.9371 32.589 14.5001 32.589 15.8544 -3.71386 51.9371 -3.71386 33.3983 14.6251 
1 17 51.9371 32.589 14.0118 32.589 15.6898 -3.71386 51.9371 -3.71386 33.1935 14.6955 
1 17 51.9371 32.589 14.1036 32.589 15.1341 -3.71386 51.9371 -3.71386 33.0991 14.6702 
1 17 52.1007 32.6607 14.4235 32.4475 14.4235 -3.85751 50.4816 -3.64182 32.7561 14.657 
1 17 50.895 32.589 14.4235 32.589 14.4235 -3.71386 50.895 -3.71386 32.5066 14.5877 
1 17 50.895 32.589 14.4235 32.589 14.4235 -3.71386 50.895 -3.71386 32.543 14.5468 
1 17 50.895 32.589 13.654 32.589 14.7581 -3.71386 50.895 -3.71386 32.4489 14.6101 
1 17 50.895 32.7239 12.9643 32.3084 14.3231 -4.11479 50.895 -3.4978 32.0872 14.5663 
1 17 51.0615 32.7257 13.3032 32.3121 13.5248 -4.14241 49.4459 -3.49751 31.6996 14.6651 
1 17 49.853 32.589 13.3814 32.589 13.3814 -3.71386 49.853 -3.71386 31.5044 14.5925 
1 17 49.853 32.589 13.3814 32.589 13.3814 -3.71386 49.853 -3.71386 31.5022 14.5557 
1 17 49.853 32.589 13.2343 32.589 13.455 -3.71386 49.853 -3.71386 31.4545 14.5452 
1 17 49.853 32.7239 12.128 32.3107 13.7931 -3.71386 49.853 -3.71386 31.3162 14.6243 
1 17 49.8479 32.589 12.3394 32.589 12.3394 -3.71386 48.4199 -3.71386 30.6185 14.793 
1 17 48.8109 32.589 12.3394 32.589 12.3394 -3.71386 48.8109 -3.71386 30.4443 14.5724 
1 17 48.8109 32.589 12.3394 32.589 12.3394 -3.71386 48.8109 -3.71386 30.4433 14.5855 
1 17 48.8109 32.589 12.3394 32.589 12.3394 -3.71386 48.8109 -3.71386 30.4112 14.556 
1 17 48.8109 32.589 11.0899 32.589 12.7422 -3.71386 48.8109 -3.71386 30.2163 14.6934 
1 17 48.0253 32.589 11.2973 32.589 11.2973 -3.71386 47.6574 -3.71386 29.444 14.6251 
1 17 47.7689 32.589 11.2973 32.589 11.2973 -3.71386 47.7689 -3.71386 29.3591 14.5584 
1 17 47.7689 32.589 11.2973 32.589 11.2973 -3.71386 47.7689 -3.71386 29.3548 14.5682 
1 17 47.7689 32.589 10.4614 32.589 11.698 -3.71386 47.7689 -3.71386 29.2593 14.6188 
1 17 47.7689 32.589 10.079 32.589 11.7569 -3.71386 47.7689 -3.71386 29.1266 14.7009 
1 17 47.6772 32.589 10.1152 32.589 10.542 -3.71386 46.3522 -3.71386 28.4305 14.7725 
1 17 46.7268 32.589 10.2553 32.589 10.2553 -3.71386 46.7268 -3.71386 28.3244 14.5704 
1 17 46.7268 32.589 10.2553 32.589 10.2553 -3.71386 46.7268 -3.71386 28.3002 14.5644 
1 17 46.7268 32.589 10.2553 32.589 10.2553 -3.71386 46.7268 -3.71386 28.33 14.5556 
1 17 46.7268 32.589 8.83315 32.589 10.5846 -3.71386 46.7268 -3.71386 27.9813 14.6945 
1 17 46.9438 32.589 8.84792 32.589 10.0845 -3.71386 45.8683 -3.71386 27.68 14.7515 
1 17 45.6848 32.589 9.21325 32.589 9.21325 -3.71386 45.6848 -3.71386 27.2582 14.5644 
1 17 45.6848 32.589 9.21325 32.589 9.21325 -3.71386 45.6848 -3.71386 27.2582 14.5644 
1 17 45.6848 32.589 9.21325 32.589 9.21325 -3.71386 45.6848 -3.71386 27.309 14.5843 
1 17 45.6848 32.589 7.99488 32.589 9.67282 -3.71386 45.6848 -3.71386 27.03 14.6882 
1 17 45.6848 32.589 7.79111 32.589 9.54254 -3.71386 45.6848 -3.71386 26.9252 14.7073 
1 17 44.6428 32.589 8.1712 32.589 8.1712 -3.71386 44.6428 -3.71386 26.2161 14.5644 
1 17 44.6428 32.589 8.1712 32.589 8.1712 -3.71386 44.6428 -3.71386 26.2161 14.5644 
1 17 44.6428 32.589 8.0304 32.589 8.25108 -3.71386 44.6428 -3.71386 26.1809 14.5995 
1 17 44.6428 32.589 7.33526 32.589 8.57188 -3.71386 44.6428 -3.71386 26.1187 14.612 
1 17 43.6007 32.589 6.83247 32.589 7.78933 -3.71386 43.6007 -3.71386 25.1578 14.7287 
1 17 43.6007 32.589 7.12916 32.589 7.12916 -3.71386 43.6007 -3.71386 25.1983 14.5924 
1 17 43.6007 32.589 7.12916 32.589 7.12916 -3.71386 43.6007 -3.71386 25.1496 14.5769 
1 17 43.6007 32.589 6.72807 32.589 7.34622 -3.71386 43.6007 -3.71386 25.1198 14.6101 
1 17 43.6007 32.589 5.97298 32.589 7.59211 -3.71386 43.6007 -3.71386 25.0015 14.664 
1 17 43.6007 32.589 5.69481 32.589 7.40219 -3.71386 43.6007 -3.71386 24.8271 14.7055 
1 17 42.5587 32.589 6.08712 32.589 6.08712 -3.71386 42.5587 -3.71386 24.1342 14.5686 
1 17 42.5587 32.589 6.08712 32.589 6.08712 -3.71386 42.5587 -3.71386 24.1244 14.561 
1 17 42.5587 32.589 6.08712 32.589 6.08712 -3.71386 42.5587 -3.71386 24.1247 14.5644 
1 17 42.5587 32.589 5.00026 32.589 6.54586 -3.71386 42.5587 -3.71386 23.9885 14.6567 
1 17 42.5587 32.589 4.69145 32.589 6.45758 -3.71386 42.5587 -3.71386 23.8188 14.7088 
1 17 41.5166 32.589 5.04507 32.589 5.04507 -3.71386 41.5166 -3.71386 23.09 14.5644 
1 17 41.5166 32.589 5.04507 32.589 5.04507 -3.71386 41.5166 -3.71386 23.0824 14.561 
1 17 41.5166 32.589 5.04507 32.589 5.04507 -3.71386 41.5166 -3.71386 23.0824 14.561 
1 17 41.5166 32.589 5.04507 32.589 5.04507 -3.71386 41.5166 -3.71386 23.0741 14.5711 
1 17 41.5166 32.589 3.72377 32.589 5.47521 -3.71386 41.5166 -3.71386 22.8277 14.687 
1 17 40.4746 32.589 3.92946 32.589 4.15013 -3.71386 40.4746 -3.71386 22.1357 14.6252 
1 17 40.4746 32.589 4.00303 32.589 4.00303 -3.71386 40.4746 -3.71386 22.0559 14.5765 
1 17 40.4746 32.589 4.00303 32.589 4.00303 -3.71386 40.4746 -3.71386 22.0528 14.5732 
1 17 40.4746 32.589 4.00303 32.589 4.00303 -3.71386 40.4746 -3.71386 22.0235 14.5769 
1 17 40.4746 32.589 3.37019 32.589 4.32706 -3.71386 40.4746 -3.71386 21.9574 14.6281 
1 17 40.1557 32.589 2.54431 32.589 4.16344 -3.71386 39.8607 -3.71386 21.4329 14.732 
1 17 39.4325 32.589 2.82809 32.589 3.24011 -3.71386 39.4325 -3.71386 20.9384 14.6573 
1 17 39.4325 32.589 2.96098 32.589 2.96098 -3.71386 39.4325 -3.71386 20.9983 14.561 
1 17 39.4325 32.589 2.96098 32.589 2.96098 -3.71386 39.4325 -3.71386 21.0059 14.5644 
1 17 39.4325 32.589 1.99555 32.589 3.3499 -3.71386 39.4325 -3.71386 20.8794 14.6265 
1 17 39.4325 32.589 1.53884 32.589 3.29027 -3.71386 39.4325 -3.71386 20.6832 14.7116 
1 17 38.3905 32.589 1.66732 32.589 2.4622 -3.71386 38.3905 -3.71386 19.931 14.6943 
1 17 38.3905 32.589 1.91894 32.589 1.91894 -3.71386 38.3905 -3.71386 19.9961 14.5871 
1 17 38.3905 32.589 1.91894 32.589 1.91894 -3.71386 38.3905 -3.71386 20.0345 14.6148 
1 17 38.3905 32.8765 1.91894 31.9774 1.91894 -4.34377 38.3905 -3.39133 19.9292 14.4658 
1 17 38.3905 32.589 0.762754 32.589 2.38189 -3.71386 38.3905 -3.71386 19.7563 14.6718 
1 17 38.4023 32.589 0.446759 32.589 2.19819 -3.71386 38.314 -3.71386 19.6488 14.7284 
1 17 37.3484 32.589 0.876895 32.589 0.876895 -3.71386 37.3484 -3.71386 18.9353 14.5829 
1 17 37.3484 32.8394 0.876895 32.0483 0.876895 -4.34377 37.3484 -3.39133 18.8931 14.4247 
1 17 37.3484 32.589 0.333644 32.589 1.13155 -3.85248 37.3484 -3.63435 18.8367 14.5988 
1 17 37.3484 32.6597 -0.438921 32.446 1.28285 -3.85157 37.3484 -3.63435 18.7237 14.6723 
1 17 36.5132 32.589 -0.623898 32.589 0.921718 -3.71386 36.3071 -3.71386 18.0856 14.701 
1 17 36.3064 32.6551 -0.16515 32.4501 -0.16515 -3.8656 36.3064 -3.6313 17.9528 14.4974 
1 17 36.3064 32.9924 -0.16515 31.5418 -0.16515 -4.68582 36.3064 -3.29509 17.8663 14.2761 
1 17 36.3064 32.914 -0.16515 31.875 -0.16515 -4.44842 36.3064 -3.3494 17.8416 14.391 
1 17 36.3064 32.9799 -1.00217 31.5833 0.236461 -4.77875 36.3064 -3.25725 17.7238 14.3504 
1 17 36.0459 32.9066 -1.63642 31.8331 -0.0184371 -4.44399 36.2224 -3.35194 17.4577 14.5038 
1 17 35.2644 32.7026 -1.20719 31.091 -1.20719 -5.0464 35.2644 -4.09396 16.7906 13.8244 
1 17 35.2644 32.9518 -1.20719 31.2538 -1.20719 -5.12742 35.2644 -3.45709 16.744 14.0202 
1 17 35.2644 32.9227 -1.83046 31.1889 -0.87277 -5.14549 35.2644 -3.49061 16.661 14.0314 
1 17 35.2644 32.8869 -2.20116 31.1427 -0.746259 -5.0992 35.2644 -3.88384 16.6594 13.979 
1 17 34.2223 32.8193 -2.53381 31.0918 -1.58097 -5.05783 34.2223 -4.00995 15.7974 14.0225 
1 17 34.2223 32.2863 -2.24924 31.1873 -2.24924 -4.75109 34.2223 -4.75109 15.8397 13.6442 
1 17 34.2223 32.7398 -2.24924 31.1416 -2.24924 -5.07704 34.2223 -3.99265 15.7239 13.8623 
1 17 34.2223 32.6642 -2.24924 31.1524 -2.24924 -5.00156 34.2223 -4.21037 15.7883 13.7932 
1 17 34.2223 32.8446 -3.31761 31.1174 -1.77412 -5.13563 34.2223 -3.70392 15.5818 14.0319 
1 17 33.0746 32.698 -3.6484 31.0752 -1.90297 -5.10308 34.2626 -3.8825 15.1553 13.9218 
