size id c0x y c1x y c2x y c3x y center_x y 
1 19 261.003 196.159 259.473 126 330 126 330 195.742 295.028 160.552 
1 19 261.019 196.907 259.482 126.391 330 125.196 330 193.65 294.862 159.977 
1 19 260.397 196.871 259.199 126.134 328.83 125.713 330.615 193.754 294.33 160.321 
1 19 260.279 196.869 259.45 126 328.644 126 330.692 193.63 294.294 160.364 
1 19 261.215 194 259.378 124 330 124 330 194 295.131 158.571 
1 19 262.085 194.291 259.134 124 329.502 124 331.112 193.484 295.23 158.335 
1 19 262.118 194.755 259.148 124.668 329.529 122.537 331.031 191.446 295.234 157.781 
1 19 260.785 194.906 259.583 124 330 124 330 192.141 294.824 158.279 
1 19 262.294 193.036 259.135 124.378 329.332 121.149 331.463 191.529 295.717 157.203 
1 19 262.633 192 259.35 123.626 329.173 121.259 332.171 192 296.065 156.958 
1 19 262.767 192 259.462 122 329.213 122 332.58 192 295.884 156.685 
1 19 262.556 192.407 259.174 122 329.211 122 332.125 191.228 295.476 156.354 
1 19 262.086 192 259.12 122 329.502 122 331.124 192 295.339 156.423 
1 19 262.086 192 259.12 122 329.605 122 330.867 192 295.426 156.533 
1 19 262.719 192.829 259.289 122 329.289 122 332.173 190.054 295.477 156.134 
1 19 262.62 191.251 260.539 122.51 329.745 119.187 332.862 189.408 296.477 155.548 
1 19 262.486 192.15 260.974 122.756 330.048 119.69 332.825 189.169 296.292 155.678 
1 19 262.778 190 259.981 120 329.321 120 332.711 190 296.147 154.848 
1 19 262.606 191.83 259.262 122.765 329.174 119.408 332.274 189.243 295.902 155.51 
1 19 262.789 190 259.902 121.419 329.353 119.317 332.776 190 296.346 155.105 
1 19 262.502 190.866 260.963 120.258 329.975 119.45 332.87 187.742 296.226 154.36 
1 19 262.668 190.851 260.531 120.263 329.845 119.452 332.872 187.621 296.109 154.299 
1 19 262.828 190.825 259.57 120 329.289 120 332.31 188.048 295.691 154.308 
1 19 262.769 190.827 259.368 120 329.289 120 332.173 188.054 295.6 154.269 
1 19 262.829 190.845 259.57 120 329.302 120 332.426 187.896 295.681 154.306 
1 19 262.349 188 261.204 120.478 330.367 117.157 332.769 188 296.774 153.412 
1 19 262.278 188 261.405 118 330.235 118 332.806 188 296.506 152.946 
1 19 262.658 188 260.422 118.268 329.655 117.849 332.882 188 296.415 152.971 
1 19 262.795 189.987 259.863 120.806 329.322 117.722 332.658 187.196 296.033 153.636 
1 19 262.439 188 260.961 120.176 329.877 117.117 332.88 188 296.705 153.32 
1 19 263.231 188.642 261.378 118 332 118 332 186.838 296.961 152.404 
1 19 262.276 188.969 261.847 118 331.742 118 332.152 185.857 296.667 152.307 
1 19 262 188.88 262 118 330.838 118 332.619 185.888 296.412 152.389 
1 19 262.271 188.146 261.851 118.717 330.578 115.805 332.678 185.182 296.614 151.646 
1 19 264.086 186 261.12 116 331.854 116 332.305 186 297.273 150.365 
1 19 264.719 186.829 261.289 116 331.328 116 333.855 184.067 297.434 150.086 
1 19 263.421 186.157 261.297 116 332 116 332 185.742 297.074 150.495 
1 19 262.999 186 261.473 116 331.72 116 332.172 186 296.981 150.618 
1 19 264.574 186.798 261.193 116.396 331.462 115.205 333.254 183.5 297.254 149.743 
1 19 264.717 184 262.207 114 331.556 114 334.861 184 298.222 148.925 
1 19 264.802 184.148 261.829 114 331.243 114 334.674 183.726 297.989 148.73 
1 19 264.767 184 261.462 114 331.2 114 334.308 184 297.872 148.715 
1 19 264.679 184 261.289 114 331.24 114 333.984 184 297.61 148.495 
1 19 264.147 184.882 263.718 114 332.463 114 334.76 181.747 298.308 148.395 
1 19 265.208 183.75 263.4 114.818 334 111.57 334 181.283 299.187 147.449 
1 19 265.203 183.548 263.398 114.758 334 111.368 334 181.342 299.2 147.335 
1 19 264 182 264 113.988 332.762 111.102 334.622 182 299.002 147.197 
1 19 264.795 182 263.538 112.283 333.729 111.83 334.153 182 299.15 146.774 
1 19 266.37 182.692 263.118 112 333.502 112 335.091 180.611 299.211 146.181 
1 19 266.576 182.835 263.174 112 333.415 112 335.31 180.088 299.227 146.089 
1 19 266.258 182.87 263.118 112.147 333.869 111.718 334.281 179.741 299.109 145.943 
1 19 266.232 182.298 263.146 112.778 333.86 110.152 334.278 179.277 299.183 145.506 
1 19 266.398 181.034 263.177 112.805 333.417 109.489 335.255 179.533 299.693 145.356 
1 19 266.679 180 263.289 110 333.254 110 335.853 180 299.616 144.507 
1 19 266.55 180.286 263.174 110 333.342 110 335.57 179.478 299.392 144.351 
1 19 266.55 180.286 263.174 110 333.415 110 335.349 179.481 299.354 144.317 
1 19 266.639 180.513 263.224 110 333.415 110 335.336 179.015 299.336 144.249 
1 19 266.574 180.799 263.174 110 333.415 110 335.315 178.247 299.242 144.138 
1 19 266.762 180.674 263.392 110.496 333.29 108.973 335.828 177.33 299.57 143.85 
1 19 266.757 179.026 263.72 110.628 333.176 107.264 336.408 177.508 300.031 143.35 
1 19 266.711 178.278 263.585 110.344 333.169 107.17 336.165 177.858 299.996 143.121 
1 19 266.672 178 263.434 109.42 333.176 107.336 336.171 178 299.987 142.807 
1 19 266.774 178.149 263.462 108 333.211 108 336.146 177.729 299.636 142.445 
1 19 266.808 178.742 263.981 108 333.243 108 336.607 176.375 299.86 142.582 
1 19 266.726 178.74 264.341 108.377 333.522 107.204 336.794 175.347 299.94 142.152 
1 19 266.794 178.394 264.009 108.701 333.226 106.354 336.393 175.192 299.781 141.794 
1 19 266.73 176.791 264.005 108.6 333.236 105.276 336.613 175.607 300.174 141.403 
1 19 266.585 176 264.651 106.519 333.542 105.713 336.861 176 300.432 140.981 
1 19 266.132 176 265.711 106 334.221 106 336.821 176 300.561 140.949 
1 19 266.711 176.284 264.328 106 333.421 106 336.885 175.463 300.091 140.786 
1 19 266.719 176.511 264.328 106 333.509 106 336.904 174.981 300.085 140.715 
1 19 266.59 176.799 264.733 106 333.754 106 336.891 174.188 300.142 140.595 
1 19 266.666 176.794 264.534 106.374 333.522 105.204 336.798 173.426 299.989 140.209 
1 19 266.496 176.608 264.969 106.544 333.696 104.741 336.847 173.23 300.1 140.08 
1 19 266 176.157 266 106.672 334.4 104.132 336.741 173.18 300.449 139.695 
1 19 266.129 174 265.72 106.44 334.028 103.188 336.858 174 300.672 139.35 
1 19 266.658 174 264.464 105.589 333.428 103.25 336.826 174 300.539 139.15 
1 19 266.276 174.615 265.45 104 334.011 104 336.905 172.762 300.291 138.72 
1 19 266.537 174.896 265.708 104 334.748 104 336.645 172.148 300.518 138.459 
1 19 267.968 174.713 265.154 104.289 336 103.405 336 171.418 300.969 137.82 
1 19 267.795 174.44 265.198 104.516 336 102.876 336 171.302 300.921 137.638 
1 19 266.363 172.861 265.208 104.672 333.753 101.38 336.87 171.589 300.484 137.489 
1 19 266.658 172 264.438 102.762 333.444 101.593 336.826 172 300.447 137.021 
1 19 266.573 172.15 264.733 102 333.731 102 336.976 171.724 300.244 136.83 
1 19 266.275 172.521 265.45 102 334.173 102 336.877 170.982 300.344 136.738 
1 19 266.147 172.875 265.718 102 334.141 102 336.843 169.623 300.238 136.409 
1 19 266.499 172.751 264.96 102.135 333.857 101.719 336.859 169.344 300.054 136.241 
1 19 266.777 171.988 264.011 102.746 333.279 100.174 336.594 169.198 299.917 135.729 
1 19 266.789 170 263.946 102.447 333.231 99.1752 336.632 170 300.322 135.14 
1 19 266.585 170 264.637 100 333.556 100 336.861 170 300.339 134.924 
1 19 266.765 170.51 264.147 100 333.287 100 336.728 168.985 299.963 134.709 
1 19 266.833 170.741 263.692 100 333.213 100 336.502 168.379 299.748 134.544 
1 19 266.653 170.794 263.224 100 333.483 100 335.254 167.5 299.234 133.864 
1 19 266.643 170.601 263.244 100.396 333.34 99.2075 335.648 167.287 299.448 133.837 
1 19 266.746 168.791 263.727 100.78 333.187 97.4999 336.412 167.61 300.02 133.398 
1 19 266.757 168 263.381 99.3793 333.178 97.3789 336.171 168 299.98 132.774 
1 19 266.352 168.288 263.118 98 333.605 98 334.858 167.487 299.244 132.295 
1 19 266.253 168.76 263.111 98 333.722 98 334.575 166.444 299.074 132.128 
1 19 266.485 168.86 263.139 98 333.502 98 335.076 165.953 299.161 132.054 
1 19 266.821 168.593 263.835 98.1422 333.289 97.722 336.396 165.251 299.716 132.093 
1 19 266.713 167.648 263.405 98.7685 333.26 96.1745 335.827 165.305 299.662 131.466 
1 19 266.001 166 263.134 98.3502 333.868 95.1529 334.268 166 299.546 130.877 
1 19 266.093 166.153 263.12 96 333.854 96 334.304 165.74 299.149 130.309 
1 19 266.468 166.516 263.139 96 333.502 96 335.101 165.021 299.279 130.235 
1 19 266.656 166.859 263.224 96 333.415 96 335.302 163.812 299.212 130.057 
1 19 266.377 166.843 263.118 96 333.605 96 334.824 163.611 299.072 129.931 
1 19 265.196 165.288 263.395 96.6539 333.235 94.2859 334.408 163.472 298.863 129.467 
1 19 266.246 164 263.14 96.4707 333.721 93.1664 334.55 164 299.663 128.87 
1 19 266.713 164 263.311 95.7903 333.334 93.2182 335.477 164 299.897 128.782 
1 19 266.76 164.149 263.476 94 333.211 94 336.146 163.729 299.663 128.422 
1 19 266.561 164.514 263.174 94 333.415 94 335.336 163.015 299.316 128.264 
1 19 265.974 164.859 263.142 94 334 94 334 162.141 298.978 128.183 
1 19 266.255 164.813 263.111 94 333.722 94 334.564 161.533 298.961 127.9 
1 19 266.621 164.144 263.244 94.3955 333.394 93.2066 335.454 161.227 299.367 127.589 
1 19 266.155 162.548 263.149 94.8375 333.857 91.6985 334.281 161.751 299.453 127.193 
1 19 265.704 162 263.202 94.619 334 91.088 334 162 299.435 127.08 
1 19 265.794 162.42 263.179 92 334 92 334 161.264 299.099 126.417 
1 19 266.112 162.619 263.12 92 333.722 92 334.58 160.823 299.094 126.207 
1 19 265.975 162.883 263.142 92 334 92 334 159.754 298.888 125.944 
1 19 264.53 162.291 263.711 92.2488 332.627 91.4424 334.678 159.167 298.514 125.95 
1 19 264.266 161.356 263.85 92.5862 332.413 90.5106 334.748 159.394 298.487 125.598 
1 19 265.17 160.298 263.397 92.709 333 89.9558 334.523 159.85 298.973 125.354 
1 19 265.779 160 263.19 90.2751 334 89.8467 334 160 299.325 124.567 
1 19 265.219 160.164 263.378 90 333.205 90 334.462 159.717 298.913 124.608 
1 19 264.592 160.855 262.733 90 331.509 90 334.85 157.878 298.011 124.557 
1 19 264.423 160.959 263.564 90 332.173 90 334.822 157.573 298.332 124.409 
1 19 265.952 160.31 263.142 90 334 90 334 157.289 298.887 123.612 
1 19 265.774 159.861 263.185 90.1516 334 89.6945 334 157.328 298.848 123.497 
1 19 264.702 158 262.312 90.521 331.283 87.2089 334.711 158 298.507 123.366 
1 19 264.801 158.318 263.533 88 332.542 88 334.769 157.446 298.716 122.703 
1 19 266.482 158.803 263.139 88 333.605 88 334.836 156.265 299.167 122.087 
1 19 266.376 158.808 263.118 88 333.722 88 334.564 155.533 299.048 121.878 
1 19 265.626 158.65 263.231 88 334 88 334 155.367 298.663 121.842 
1 19 264.264 157.578 263.451 88.1324 331.987 87.7178 334.851 155.314 298.098 121.81 
1 19 264.363 156.861 263.204 88.4567 331.602 86.966 334.842 155.59 298.155 121.681 
1 19 264.349 156 263.209 88.7297 331.913 85.9843 334.88 156 298.573 121.424 
1 19 264.28 156 263.844 88.4474 332.367 85.1568 334.769 156 299.087 121.309 
1 19 264.28 156 263.833 86.8424 332.382 85.5972 334.769 156 298.857 120.951 
1 19 264.666 156.794 262.523 86 331.421 86 334.784 153.426 297.914 120.429 
1 19 264.498 156.687 262.957 86 331.754 86 334.849 153.28 298.009 120.34 
1 19 266.294 155.036 263.146 86.6091 333.739 84.6439 334.545 153.549 299.262 119.319 
1 19 266.143 154.281 263.139 86.6093 333.863 84.6405 334.282 153.869 299.328 119.272 
1 19 264.147 154.152 263.695 84 332.011 84 334.946 153.724 298.431 118.822 
1 19 264.577 154.285 262.733 84 331.627 84 334.938 153.462 298.18 118.787 
1 19 266.123 154.876 263.12 84 334 84 334 151.754 298.919 117.931 
1 19 266.269 152 263.14 84.7708 333.855 81.375 334.282 152 299.684 116.954 
1 19 264.798 152.167 263.533 82 332.748 82 334.689 151.716 298.839 116.733 
1 19 265.442 152.841 263.297 82 333.455 82 334.307 150.284 298.784 116.381 
1 19 266.376 152.808 263.118 82 333.722 82 334.564 149.533 299.021 115.87 
1 19 266.444 152.001 263.153 82.2886 333.548 81.411 335.027 149.261 299.22 115.573 
1 19 265.537 150 263.259 82.8361 333.728 79.6976 334.153 150 299.352 115.29 
1 19 265.252 150 263.343 81.4196 332.986 79.3099 334.527 150 299.201 114.944 
1 19 266.463 150.409 263.139 80 333.605 80 334.854 149.25 299.259 114.246 
1 19 266.647 150.683 263.224 80 333.342 80 335.542 148.597 299.321 114.236 
1 19 266.104 150.426 263.12 80 334 80 334 147.302 298.885 113.698 
1 19 265.6 149.868 263.245 80.4088 333.25 79.1462 334.405 147.313 298.771 113.65 
1 19 266.802 148 263.576 78.6798 333.187 77.6965 336.308 148 299.975 112.722 
1 19 266.778 148 263.981 78 333.213 78 336.58 148 299.973 112.768 
1 19 266.258 148.87 263.111 78 333.854 78 334.292 145.986 298.995 112.007 
1 19 266.757 148.281 264.161 78.38 333.328 77.2077 336.592 145.171 299.752 111.904 
1 19 266.615 147.109 264.54 78.5553 333.422 76.7481 336.751 145.485 300.024 111.657 
1 19 266.713 146 263.362 78.8194 333.239 75.6046 335.853 146 300.026 111.146 
1 19 266.8 146 263.692 76 333.233 76 336.538 146 300.004 110.776 
1 19 266.803 146.283 263.57 76 333.211 76 336.135 145.472 299.752 110.594 
1 19 266.804 146.787 263.462 76 333.211 76 336.051 143.462 299.497 110.193 
1 19 266.677 145.964 263.308 76.3944 333.394 75.2066 335.455 143.271 299.449 109.711 
1 19 266.13 144 263.148 76.8292 333.61 73.5875 334.804 144 299.662 109.105 
1 19 266.338 144 263.118 74 333.854 74 334.305 144 299.267 108.297 
1 19 266.098 144.291 263.12 74 334 74 334 143.497 299.118 108.282 
1 19 266.829 144.844 263.57 74 333.197 74 336.21 141.652 299.573 108.316 
1 19 266.561 144.512 263.174 74 333.561 74 335.027 141.279 299.172 107.739 
1 19 266.633 142 263.407 74.8208 333.294 71.8591 335.672 142 299.946 107.191 
1 19 266.536 142 263.25 73.5739 333.412 71.308 335.267 142 299.727 106.667 
1 19 266.451 142.151 263.139 72 333.722 72 334.591 141.738 299.317 106.304 
1 19 266.757 142.855 263.382 72 333.24 72 335.897 139.785 299.504 106.277 
1 19 266.375 142.793 263.118 72 333.755 72 334.545 139.547 298.998 105.887 
1 19 266.35 140.28 263.19 72.7919 333.518 70.0353 335.04 139.865 299.614 105.272 
1 19 266.086 140 263.205 72.0224 334 69.0427 334 140 299.404 104.718 
1 19 265.939 140 263.142 70 334 70 334 140 299.172 104.385 
1 19 266.121 140.816 263.12 70 333.854 70 334.294 138.285 298.994 104.096 
1 19 265.812 140.891 263.179 70 333.455 70 334.3 137.74 298.67 104.083 
1 19 265.918 139.479 263.166 70.6085 334 68.6366 334 137.418 299.066 103.487 
1 19 265.252 138 263.374 70.5215 332.984 67.2065 334.527 138 299.275 103.183 
1 19 266.237 138.413 263.111 68 334 68 334 137.264 299.064 102.252 
1 19 265.811 138.865 263.179 68 334 68 334 136.141 298.794 102.106 
1 19 264.786 138.952 263.583 68 332.748 68 334.633 135.701 298.381 102.182 
1 19 265.743 137.048 263.207 68.7451 333.234 66.2341 334.409 135.552 299.032 101.447 
1 19 265.715 136.284 263.21 68.8382 333.728 65.6976 334.153 135.87 299.276 101.281 
1 19 265.96 136.527 263.142 66 334 66 334 135.045 298.929 100.254 
1 19 265.631 136.782 263.231 66 333.72 66 334.162 134.458 298.763 100.214 
1 19 265.799 136.548 263.185 66.1516 333.259 65.6993 334.405 133.309 298.725 99.8219 
1 19 266.064 135.475 263.145 66.6091 333.734 64.644 334.15 133.414 299.17 99.5037 
1 19 266.13 134 263.147 66.7992 333.723 63.3263 334.55 134 299.593 99.0581 
1 19 265.626 134.632 263.231 64 333.455 64 334.313 132.83 298.799 98.3058 
1 19 265.237 134.868 263.378 64 332.984 64 334.532 132.152 298.541 98.2234 
1 19 266.109 134.533 263.132 64.2889 333.867 63.4071 334.278 131.315 298.978 97.7059 
1 19 266.001 132 263.155 64.8278 334 61.4204 334 132 299.482 97.2616 
1 19 266.136 132 263.134 64.5776 333.604 61.1935 334.804 132 299.669 96.9293 
1 19 265.016 132.754 263.473 62 332.969 62 334.556 130.524 298.56 96.325 
1 19 265.633 132.843 263.231 62 333.742 62 334.151 129.553 298.702 95.9129 
1 19 265.594 131.686 263.254 62.6823 333.478 60.4301 334.285 129.357 298.959 95.5967 
1 19 265.939 130 263.205 61.5733 333.849 59.26 334.305 130 299.531 94.8111 
1 19 265.416 130 263.297 60 333.455 60 334.328 130 299.078 94.6861 
1 19 265.238 130.905 263.378 60 332.748 60 334.641 127.984 298.479 94.1982 
1 19 265.019 130.927 263.473 60 332.838 60 334.615 127.725 298.468 94.1066 
1 19 265.595 129.736 263.255 60.6998 332.788 58.1177 334.603 127.262 298.822 93.5032 
1 19 265.87 128.269 263.174 60.7978 333.716 57.3266 334.171 127.883 299.445 93.2836 
1 19 264.77 128 263.583 58 332.542 58 334.787 128 298.671 92.6848 
1 19 265.444 128.917 263.297 58 332.838 58 334.618 125.836 298.564 92.112 
1 19 265.018 128.873 263.476 58.1323 332.635 57.7138 334.688 125.527 298.447 92.0127 
1 19 265.901 127.045 263.174 58.7978 333.723 55.3263 334.545 125.549 299.42 91.2661 
1 19 265.779 126 263.215 56.974 333.85 55.4952 334.305 126 299.445 90.7357 
1 19 264.547 126.457 263.296 56 332.35 56 334.831 125.19 298.455 90.6274 
1 19 265.635 126.905 263.231 56 333.264 56 334.414 123.851 298.649 90.0362 
1 19 264.928 126.732 263.309 56.3605 332.436 55.1889 334.744 123.25 298.332 89.8485 
1 19 266.219 124 263.169 55.2871 333.505 53.4696 335.043 124 299.599 88.6496 
1 19 265.604 124 263.231 54 333.455 54 334.328 124 299.141 88.6406 
1 19 265.811 124.865 263.179 54 333.854 54 334.293 122.129 298.854 88.1516 
1 19 265.444 124.904 263.297 54 333.045 54 334.526 121.976 298.628 88.1497 
1 19 265.629 124.729 263.243 54.3616 333.487 53.1711 334.285 121.404 298.746 87.8159 
1 19 266.143 122.281 263.136 54.5634 333.5 51.2127 335.04 121.865 299.601 87.0579 
1 19 265.802 122.627 263.179 52 333.854 52 334.298 120.83 298.924 86.2788 
1 19 265.633 122.834 263.231 52 333.72 52 334.161 120.29 298.789 86.2 
1 19 265.631 122.793 263.24 52.2543 333.49 51.4323 334.286 119.469 298.705 85.8142 
1 19 266.283 120.799 263.148 52.6554 333.604 49.2436 334.798 119.638 299.54 85.0966 
1 19 265.704 120 263.157 51.3951 333.449 49.3283 334.704 120 299.396 84.9561 
1 19 265.215 120 263.378 50 333.205 50 334.467 120 298.907 84.6014 
1 19 265.629 120.714 263.231 50 333.72 50 334.163 118.639 298.783 84.2442 
1 19 265.236 120.816 263.378 50 332.838 50 334.63 118.327 298.538 84.183 
1 19 265.386 120.924 263.095 50 333.045 50 334.52 117.707 298.456 83.9748 
1 19 266.155 118.548 263.145 50.7552 333.604 47.241 334.799 117.745 299.522 83.1754 
1 19 265.356 118 263.269 49.0625 333.221 47.4811 334.417 118 299.136 82.8745 
1 19 265.784 118.155 263.179 48 333.854 48 334.304 117.74 299.084 82.3996 
1 19 265.438 118.72 263.297 48 333.455 48 334.311 116.635 298.687 82.2583 
1 19 265.812 118.891 263.184 48.134 333.493 47.7086 334.289 115.74 298.822 81.9421 
1 19 266.352 118.292 263.156 48.8245 333.514 45.8631 335.026 115.243 299.331 81.5189 
1 19 265.79 116.295 263.179 46 333.854 46 334.302 115.493 298.976 80.3318 
1 19 265.626 116.632 263.231 46 333.72 46 334.165 114.834 298.804 80.2762 
1 19 265.239 116.922 263.378 46 332.838 46 334.618 113.842 298.518 80.0993 
1 19 266.458 116.288 263.176 46.7771 333.305 44.1729 335.646 113.216 299.415 79.5842 
1 19 266.6 115.995 263.279 46.8317 333.243 43.7257 335.824 113.229 299.639 79.5208 
1 19 265.141 114 263.191 44 333.001 44 334.527 114 298.852 78.6479 
1 19 264.661 114.32 263.043 44 332.35 44 334.84 113.445 298.467 78.645 
1 19 264.591 114.839 262.733 44 332.173 44 334.851 112.32 298.219 78.511 
1 19 265.631 114.793 263.246 44.4558 333.246 42.9302 334.408 111.463 298.701 77.796 
1 19 266.196 113.471 263.147 44.8069 333.506 41.4849 335.029 111.387 299.492 77.3155 
1 19 265.816 112 263.157 42 334 42 334 112 299.229 76.6073 
1 19 265.356 112 263.095 42 333.205 42 334.467 112 298.891 76.5898 
1 19 264.766 112.953 262.818 42 332.296 42 334.809 109.693 298.168 76.1045 
1 19 266.243 112.527 263.145 42.7473 333.522 40.2238 335.027 109.279 299.23 75.614 
1 19 266.654 111.028 263.447 42.4701 333.189 39.1772 336 109.517 299.834 75.1152 
1 19 266.219 110 263.111 40 333.502 40 335.124 110 299.371 74.3661 
1 19 265.019 110.932 263.473 40 332.838 40 334.618 107.842 298.521 74.0539 
1 19 266.362 110.521 263.154 40.7933 333.518 38.0353 335.027 107.279 299.26 73.5941 
1 19 266.654 109.028 263.437 40.2441 333.162 37.1487 336.286 107.511 299.851 73.0983 
1 19 266.73 108 263.368 38 333.21 38 336.43 108 299.842 72.5537 
1 19 266.614 108 263.224 38 333.211 38 336.157 108 299.649 72.4547 
1 19 265.974 108.859 263.142 38 333.755 38 334.552 106.119 299.009 72.0036 
1 19 266.477 108.688 263.176 38.7771 333.305 36.1729 335.65 105.338 299.48 71.7826 
1 19 266.773 107.632 263.599 38.6336 333.235 35.2615 336.598 105.292 299.895 71.3781 
1 19 266.711 106 263.745 36 333.321 36 336.711 106 299.942 70.709 
1 19 266.774 106.149 263.462 36 333.213 36 336.566 105.726 299.715 70.5257 
1 19 266.72 106.85 263.296 36.1455 333.277 35.722 336.167 103.907 299.642 70.1889 
1 19 266.769 106.825 263.396 36.5853 333.234 34.753 336.288 103.542 299.697 70.0178 
1 19 266.761 105.342 263.98 36.445 333.516 33.1618 336.832 103.391 300.124 69.2817 
1 19 266.79 104 263.57 34 333.321 34 336.711 104 299.912 68.6372 
1 19 266.806 104.826 263.468 34.1444 333.315 33.7218 336.54 102.039 299.745 68.3138 
1 19 266.809 104.787 264.007 34.642 333.581 32.5357 336.834 101.424 299.954 68.0767 
1 19 266.84 104.87 264.626 34.553 334.09 32.7306 336.833 101.379 300.132 67.893 
1 19 267.347 103.713 265.108 34.3917 334.762 31.103 336.603 101.292 300.72 67.1755 
1 19 266.642 102 264.523 32 334.061 32 336.858 102 300.486 66.7358 
1 19 266.824 102.678 263.829 32 333.56 32 336.852 100.558 299.926 66.5942 
1 19 266.67 102.929 264.531 32.2626 333.975 31.45 336.879 99.974 300.21 66.353 
1 19 267.436 102.659 265.317 32.6565 335.337 30.2824 336.563 99.3395 300.812 65.6791 
1 19 267.785 102.18 265.207 32.7345 335.335 29.5081 336.94 99.2492 301.095 65.4059 
1 19 267.572 101.052 265.241 32.2814 335.315 29.0574 336.567 99.5483 301.152 65.1115 
1 19 266.802 100.148 263.829 30 333.613 30 336.966 99.7239 300.088 64.7449 
1 19 266.817 100.509 263.829 30 333.421 30 336.861 98.9821 299.905 64.6932 
1 19 266.667 100.82 264.545 30.7262 333.788 28.1549 336.858 97.3038 300.052 63.8045 
1 19 266.659 100.548 264.546 30.7409 333.891 27.4666 336.845 97.1722 300.164 63.5902 
1 19 266.8 98 263.692 28 333.464 28 336.826 98 300.101 62.7804 
1 19 266.79 98 263.57 28 333.287 28 336.779 98 299.859 62.5884 
1 19 266.795 98.4031 263.584 28 333.347 28 336.814 97.2164 299.883 62.6749 
1 19 266.83 98.6776 263.692 28 333.418 28 336.738 96.5613 299.848 62.5628 
1 19 266.826 98.7859 263.606 28.7937 333.386 26.0054 336.748 95.4281 299.826 61.952 
1 19 266.737 96.1488 263.368 26 333.243 26 336.674 95.7257 299.712 60.4897 
1 19 266.812 96.2827 263.692 26 333.421 26 336.885 95.4628 299.935 60.725 
1 19 266.73 96.8495 264.341 26.3769 333.834 25.1991 336.883 93.8765 300.127 60.3122 
1 19 266.829 96.6709 263.728 26.8118 333.372 23.72 336.741 93.2854 299.799 59.7441 
1 19 266.79 96.5012 263.497 26.7537 333.292 23.402 336.672 93.2016 299.81 59.5671 
1 19 266.4 94 263.165 24 333.222 24 336.019 94 299.626 58.5086 
1 19 266.536 94 263.174 24 333.21 24 336.43 94 299.706 58.4928 
1 19 266.831 94.8247 263.857 24.6465 333.49 22.5385 336.827 92.0277 299.977 58.2383 
1 19 266.829 94.7858 263.863 24.8015 333.457 21.8522 336.798 91.4257 299.961 57.9768 
1 19 266.735 93.8257 263.512 24.1067 333.23 21.1522 336.595 91.2315 299.779 57.1689 
1 19 266.481 92 263.207 22 333.204 22 336.171 92 299.68 56.5041 
1 19 266.737 92.1488 263.368 22 333.287 22 336.765 91.7251 299.839 56.6584 
1 19 266.829 92.7899 263.846 22.3853 333.522 21.2044 336.835 90.1903 300.005 56.3785 
1 19 266.164 91.8325 263.141 20.4947 333.291 19.7588 335.648 89.2802 299.323 54.8706 
1 19 266.108 90.5345 263.12 20 333.299 20 335.664 89.7487 299.393 54.553 
1 19 266.78 90.2831 263.462 20 333.418 20 336.782 89.464 299.883 54.6331 
1 19 266.83 90.6776 263.698 20.143 333.469 19.7209 336.803 88.5593 299.926 54.4823 
1 19 266.768 90.7922 263.391 20.4823 333.318 18.9864 336.642 88.1975 299.822 54.2736 
1 19 265.908 90.4347 263.252 20.4794 333.409 17.1668 335.247 87.2446 299.261 53.2752 
2 19 266.614 88 263.224 18 333.21 18 336.43 88 299.802 52.4968 15 278.22 474.01 275.075 403.184 345.294 400.803 348.548 471.2 312.089 437.006 
2 19 266.73 88 263.368 18 333.243 18 336.687 88 299.762 52.5117 15 278.703 473.456 275.309 402.772 345.365 400.171 348.706 471.336 312.317 436.689 
2 19 266.807 88.8463 263.499 18.798 333.271 16.01 336.627 85.8874 299.859 52.0335 15 277.992 472.881 275.155 402.577 345.165 399.215 348.303 469.901 311.951 435.857 
2 19 266.362 88.5214 263.14 18.4846 333.189 15.1772 335.989 85.2339 299.508 51.3757 15 276.276 472.942 275.847 402.093 345.332 399.148 347.464 469.581 311.584 435.687 
2 19 266.32 86.2804 263.136 16 333.204 16 336.165 85.8578 299.532 50.5898 15 278.346 472.156 275.083 401.239 345.29 399.397 348.452 469.185 312.066 435.162 
2 19 266.614 86 263.224 16 333.233 16 336.538 86 299.78 50.5433 15 278.784 471.646 275.663 401.354 345.523 398.336 348.802 469.272 312.484 434.92 
2 19 266.808 86.7416 264 16.4829 333.706 14.9637 336.899 84.3651 300.112 50.3758 15 278.613 471.027 276.484 400.706 346.035 397.366 348.867 468.219 312.621 434.14 
2 19 266.812 86.8461 264.011 16.746 333.669 14.1593 336.876 83.8768 300.085 50.1359 15 278.723 470.856 276.049 400.442 345.743 397.151 348.877 467.742 312.527 433.839 
2 19 266.828 86.822 263.604 16.7485 333.357 13.3989 336.752 83.5204 299.846 49.8367 15 278.632 470.831 275.363 400.368 345.423 397.144 348.802 467.518 312.35 433.709 
2 19 266.698 86.3983 263.285 15.9119 333.197 13.2309 336.5 83.1869 299.662 49.2698 15 278.647 470.68 275.223 399.97 345.231 397.173 348.598 467.292 312.234 433.466 
2 19 266.8 84 263.692 14 333.421 14 336.912 84 300.073 48.7745 15 278.555 469.46 276.705 398.944 346.444 396.156 348.729 467.336 312.716 432.736 
